SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-15-2017,Single Family Residential,909 NE 115th St,Seattle,WA,98125,610000,2,1.0,Pinehurst,1450,6825,1943,,421,,Sold,,,https://www.redfin.com/WA/Seattle/909-NE-115th-St-98125/home/106215,NWMLS,1216049,N,Y,47.7120366,-122.3188438
PAST SALE,February-21-2018,Single Family Residential,917 NE 113th St,Seattle,WA,98125,635000,2,1.0,Pinehurst,850,6000,1947,,747,,Sold,,,https://www.redfin.com/WA/Seattle/917-NE-113th-St-98125/home/106364,NWMLS,1232389,N,Y,47.7107406,-122.3186312
PAST SALE,October-15-2021,Townhouse,11316 8th Ave NE Unit A,Seattle,WA,98125,653550,3,2.5,Northgate,1381,1666,2007,,473,,Sold,,,https://www.redfin.com/WA/Seattle/11316-8th-Ave-NE-98125/unit-A/home/22691521,NWMLS,1810307,N,Y,47.7109703,-122.3196813
PAST SALE,April-1-2022,Townhouse,11312 8th Ave NE,Seattle,WA,98125,865000,3,2.5,Northgate,1385,2236,2007,,625,,Sold,,,https://www.redfin.com/WA/Seattle/11312-8th-Ave-NE-98125/home/12090330,NWMLS,1893359,N,Y,47.7108405,-122.3194414
PAST SALE,October-14-2021,Single Family Residential,11403 9th Ave NE,Seattle,WA,98125,610000,1,1.0,Pinehurst,360,12240,1949,,1694,,Sold,,,https://www.redfin.com/WA/Seattle/11403-9th-Ave-NE-98125/home/106214,NWMLS,1840643,N,Y,47.7116182,-122.3195216
PAST SALE,August-20-2018,Townhouse,11316 8th Ave NE Unit B,Seattle,WA,98125,577000,3,2.5,Pinehurst,1381,916,2007,,418,,Sold,,,https://www.redfin.com/WA/Seattle/11316-8th-Ave-NE-98125/unit-B/home/12090319,NWMLS,1318832,N,Y,47.7109703,-122.3196813
PAST SALE,March-9-2018,Townhouse,11401 Roosevelt Way NE #10,Seattle,WA,98125,350000,2,1.5,Pinehurst,1009,12462,1979,,347,350,Sold,,,https://www.redfin.com/WA/Seattle/11401-Roosevelt-Way-NE-98125/unit-10/home/12725,NWMLS,1238407,N,Y,47.7117674,-122.3182287
PAST SALE,February-11-2021,Condo/Co-op,11401 Roosevelt Way NE #4,Seattle,WA,98125,345000,2,1.5,Pinehurst,991,12462,1979,,348,440,Sold,,,https://www.redfin.com/WA/Seattle/11401-Roosevelt-Way-NE-98125/unit-4/home/25922,NWMLS,1685765,N,Y,47.7117674,-122.3182287
PAST SALE,March-15-2019,Condo/Co-op,11401 Roosevelt Way NE #11,Seattle,WA,98125,340000,2,1.5,Northgate,1061,12462,1979,,320,420,Sold,,,https://www.redfin.com/WA/Seattle/11401-Roosevelt-Way-NE-98125/unit-11/home/12726,NWMLS,1401954,N,Y,47.7117674,-122.3182287
PAST SALE,June-22-2018,Condo/Co-op,11401 Roosevelt Way NE #2,Seattle,WA,98125,377500,2,1.5,Pinehurst,1008,12462,1979,,375,350,Sold,,,https://www.redfin.com/WA/Seattle/11401-Roosevelt-Way-NE-98125/unit-2/home/42506,NWMLS,1300625,N,Y,47.7117684,-122.3182267
PAST SALE,December-19-2018,Condo/Co-op,11401 Roosevelt Way NE #8,Seattle,WA,98125,360000,2,1.5,Pinehurst,1130,12462,1979,,319,400,Sold,,,https://www.redfin.com/WA/Seattle/11401-Roosevelt-Way-NE-98125/unit-8/home/26174,NWMLS,1376738,N,Y,47.7117674,-122.3182287
PAST SALE,January-30-2019,Townhouse,11310 8th Ave NE Unit B,Seattle,WA,98125,587000,3,2.5,Northgate,1381,916,2007,,425,,Sold,,,https://www.redfin.com/WA/Seattle/11310-8th-Ave-NE-98125/unit-B/home/12090321,NWMLS,1398384,N,Y,47.7108652,-122.3196094
PAST SALE,September-6-2019,Townhouse,11308 8th Ave NE Unit D,Seattle,WA,98125,540000,3,2.5,Pinehurst,1385,916,2006,,390,,Sold,,,https://www.redfin.com/WA/Seattle/11308-8th-Ave-NE-98125/unit-D/home/12090513,NWMLS,1493880,N,Y,47.7108483,-122.3200682
PAST SALE,November-24-2021,Single Family Residential,11404 8th Ave NE,Seattle,WA,98125,1000000,3,2.0,Pinehurst,800,15300,1949,,1250,,Sold,,,https://www.redfin.com/WA/Seattle/11404-8th-Ave-NE-98125/home/106098,NWMLS,1840493,N,Y,47.7116333,-122.3201196
