SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-7-2020,Single Family Residential,131 NE 125th St,Seattle,WA,98125,755000,5,3.0,Haller Lake,2270,7607,1940,,333,,Sold,,,https://www.redfin.com/WA/Seattle/131-NE-125th-St-98125/home/103626,NWMLS,1619469,N,Y,47.7193251,-122.3276071
PAST SALE,September-24-2020,Single Family Residential,2523 NE 110th St,Seattle,WA,98125,871000,4,2.5,Victory Heights,2220,7470,1999,,392,,Sold,,,https://www.redfin.com/WA/Seattle/2523-NE-110th-St-98125/home/111320,NWMLS,1650765,N,Y,47.7079177,-122.3006273
PAST SALE,August-23-2018,Single Family Residential,11539 16th Ave NE,Seattle,WA,98125,1030000,5,3.0,Pinehurst,3250,8100,2014,,317,,Sold,,,https://www.redfin.com/WA/Seattle/11539-16th-Ave-NE-98125/home/116436,NWMLS,1321794,N,Y,47.713346,-122.3114674
PAST SALE,April-9-2021,Single Family Residential,3909 NE 105th St,Seattle,WA,98125,945000,2,1.0,Meadowbrook,1109,7800,1925,,852,,Sold,,,https://www.redfin.com/WA/Seattle/3909-NE-105th-St-98125/home/113603,NWMLS,1736267,N,Y,47.7044858,-122.286318
PAST SALE,April-26-2018,Townhouse,1017 NE 123rd St Unit A,Seattle,WA,98125,690000,3,2.0,Pinehurst,1406,1419,2008,,491,,Sold,,,https://www.redfin.com/WA/Seattle/1017-NE-123rd-St-98125/unit-A/home/21883915,NWMLS,1260325,N,Y,47.7173227,-122.3173412
PAST SALE,June-8-2022,Single Family Residential,3903 NE 103rd St,Seattle,WA,98125,1270000,5,3.0,Meadowbrook,2570,7800,1975,,494,,Sold,,,https://www.redfin.com/WA/Seattle/3903-NE-103rd-St-98125/home/113271,NWMLS,1925555,N,Y,47.7027427,-122.28641
PAST SALE,August-27-2020,Single Family Residential,11529 Sand Point Way NE,Seattle,WA,98125,729000,3,2.0,Matthews Beach,1660,7000,1944,,439,,Sold,,,https://www.redfin.com/WA/Seattle/11529-Sand-Point-Way-NE-98125/home/110936,NWMLS,1630378,N,Y,47.713137,-122.2825025
PAST SALE,November-3-2021,Single Family Residential,210 NE 125th St,Seattle,WA,98125,680000,2,1.0,Haller Lake,1260,7300,1950,,540,,Sold,,,https://www.redfin.com/WA/Seattle/210-NE-125th-St-98125/home/103471,NWMLS,1840217,N,Y,47.7197092,-122.3270607
PAST SALE,September-3-2021,Single Family Residential,10022 17th Ave NE,Seattle,WA,98125,930000,4,2.5,Maple Leaf,2970,8120,1964,,313,,Sold,,,https://www.redfin.com/WA/Seattle/10022-17th-Ave-NE-98125/home/106717,NWMLS,1797623,N,Y,47.7019931,-122.3093691
PAST SALE,April-8-2019,Condo/Co-op,12345 Roosevelt Way NE #211,Seattle,WA,98125,355000,2,2.0,Pinehurst,828,,2000,,429,327,Sold,,,https://www.redfin.com/WA/Seattle/12345-Roosevelt-Way-NE-98125/unit-211/home/51811,NWMLS,1376332,N,Y,47.7188875,-122.318268
PAST SALE,November-24-2020,Single Family Residential,13720 41st Ave NE,Seattle,WA,98125,1275000,3,3.0,Cedar Park,2680,10739,1940,,476,,Sold,,,https://www.redfin.com/WA/Seattle/13720-41st-Ave-NE-98125/home/319482,NWMLS,1673621,N,Y,47.7288827,-122.2841538
