SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-2-2021,Single Family Residential,10023 242nd Pl SW,Edmonds,WA,98020,852000,4,2.0,Edmonds,1676,10454,1952,,508,,Sold,,,https://www.redfin.com/WA/Edmonds/10023-242nd-Pl-SW-98020/home/2737714,NWMLS,1738490,N,Y,47.7794047,-122.3675929
PAST SALE,June-20-2019,Single Family Residential,19825 15th Ave NW,Shoreline,WA,98177,855000,5,3.0,Richmond Beach,2800,10490,1968,,305,,Sold,,,https://www.redfin.com/WA/Shoreline/19825-15th-Ave-NW-98177/home/74802,NWMLS,1446961,N,Y,47.7735249,-122.3780594
PAST SALE,July-29-2020,Single Family Residential,1670 NW 204th St,Shoreline,WA,98177,745000,3,2.0,Richmond Beach,1940,8222,1958,,384,,Sold,,,https://www.redfin.com/WA/Shoreline/1670-NW-204th-St-98177/home/75597,NWMLS,1612605,N,Y,47.7770849,-122.3791676
PAST SALE,December-13-2018,Condo/Co-op,18900 8th Ave NW #202,Shoreline,WA,98177,237000,2,2.0,Richmond Beach,920,131963,1967,,258,336,Sold,,,https://www.redfin.com/WA/Shoreline/18900-8th-Ave-NW-98177/unit-202/home/16744,NWMLS,1365905,N,Y,47.766478,-122.364988
PAST SALE,January-2-2018,Single Family Residential,20144 17th Ave NW,Shoreline,WA,98177,710000,4,2.5,Shoreline,1880,8338,1958,,378,,Sold,,,https://www.redfin.com/WA/Shoreline/20144-17th-Ave-NW-98177/home/74790,NWMLS,1216670,N,Y,47.7765443,-122.3787023
PAST SALE,April-30-2021,Single Family Residential,344 NW 182nd St,Shoreline,WA,98177,827000,4,2.0,Richmond Highlands,1737,8179,1952,,476,,Sold,,,https://www.redfin.com/WA/Shoreline/344-NW-182nd-St-98177/home/75874,NWMLS,1746252,N,Y,47.7612065,-122.3631883
PAST SALE,August-10-2018,Single Family Residential,10230 242nd Pl SW,Edmonds,WA,98020,660000,4,3.0,Edmonds,2456,8712,1958,,269,,Sold,,,https://www.redfin.com/WA/Edmonds/10230-242nd-Pl-SW-98020/home/11883140,NWMLS,1326897,N,Y,47.7790152,-122.3705986
PAST SALE,May-10-2022,Single Family Residential,2100 NW 197th St,Shoreline,WA,98177,1350000,4,2.5,Shoreline,2740,8028,1908,,493,,Sold,,,https://www.redfin.com/WA/Shoreline/2100-NW-197th-St-98177/home/74658,NWMLS,1908239,N,Y,47.7727421,-122.3842153
PAST SALE,October-21-2019,Single Family Residential,10509 Robin Hood Dr,Edmonds,WA,98020,1098000,3,3.5,Edmonds,2775,18295,1959,,396,,Sold,,,https://www.redfin.com/WA/Edmonds/10509-Robin-Hood-Dr-98020/home/2745351,NWMLS,1512805,N,Y,47.7884698,-122.3739983
PAST SALE,October-11-2021,Single Family Residential,1437 NW 205th St,Shoreline,WA,98177,962000,3,2.0,Richmond Beach,1730,7936,1966,,556,,Sold,,,https://www.redfin.com/WA/Shoreline/1437-NW-205th-St-98177/home/75071,NWMLS,1827590,N,Y,47.7776025,-122.3768464
PAST SALE,January-15-2019,Single Family Residential,19124 12th Ave NW,Shoreline,WA,98177,890000,5,3.0,Richmond Beach,3500,13270,1978,,254,,Sold,,,https://www.redfin.com/WA/Shoreline/19124-12th-Ave-NW-98177/home/75260,NWMLS,1352404,N,Y,47.7684384,-122.3715794
PAST SALE,March-20-2018,Single Family Residential,349 NW 177th St,Shoreline,WA,98177,850000,3,3.0,Shoreline,2000,13350,2013,,425,,Sold,,,https://www.redfin.com/WA/Shoreline/349-NW-177th-St-98177/home/76624,NWMLS,1243380,N,Y,47.7572147,-122.3633179
PAST SALE,May-16-2022,Single Family Residential,18760 Ridgefield Rd NW,Shoreline,WA,98117,2600000,4,3.0,Innis Arden,4820,26308,1955,,539,61,Sold,,,https://www.redfin.com/WA/Shoreline/18760-Ridgefield-Rd-NW-98177/home/77208,NWMLS,1911828,N,Y,47.7652287,-122.3706568
PAST SALE,April-12-2021,Single Family Residential,220 NW 191st St,Shoreline,WA,98177,635000,2,1.5,Shoreline,1720,9086,1954,,369,,Sold,,,https://www.redfin.com/WA/Shoreline/220-NW-191st-St-98177/home/78498,NWMLS,1743306,N,Y,47.767472,-122.3608892
PAST SALE,July-7-2021,Townhouse,1550 NW 195th St #107,Shoreline,WA,98177,525000,3,2.5,Richmond Beach,1700,,1981,,309,460,Sold,,,https://www.redfin.com/WA/Shoreline/1550-NW-195th-St-98177/unit-107/home/67665,NWMLS,1783605,N,Y,47.7709324,-122.3792639
PAST SALE,March-24-2022,Single Family Residential,1108 NW 200th St,Shoreline,WA,98177,1200000,4,3.0,Shoreline,2990,7900,1968,,401,,Sold,,,https://www.redfin.com/WA/Shoreline/1108-NW-200th-St-98177/home/75402,NWMLS,1885959,N,Y,47.7743448,-122.3700141
PAST SALE,July-29-2019,Single Family Residential,9321 231st St SW,Edmonds,WA,98020,469000,3,2.0,Edmonds,1192,13068,1959,,393,,Sold,,,https://www.redfin.com/WA/Edmonds/9321-231st-St-SW-98020/home/2638613,NWMLS,1476711,N,Y,47.7897739,-122.3581464
