SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-16-2020,Single Family Residential,19554 3rd Ave NW,Shoreline,WA,98177,625000,3,1.5,Shoreline,1640,12800,1948,,381,,Sold,,,https://www.redfin.com/WA/Shoreline/19554-3rd-Ave-NW-98177/home/77984,NWMLS,1673931,N,Y,47.772262,-122.3609552
PAST SALE,August-25-2021,Condo/Co-op,619 NW 180th St,Shoreline,WA,98177,1099000,5,3.0,Richmond Highlands,2590,8090,2015,,424,35,Sold,,,https://www.redfin.com/WA/Shoreline/619-NW-180th-St-98177/home/109661809,NWMLS,1810989,N,Y,47.7591067,-122.3645357
PAST SALE,February-20-2019,Single Family Residential,12612 Blakely Pl NW,Seattle,WA,98177,1170000,4,3.5,Broadview,3150,14453,1962,,371,11,Sold,,,https://www.redfin.com/WA/Seattle/12612-Blakely-Pl-NW-98177/home/288292,NWMLS,1381630,N,Y,47.7210725,-122.372149
PAST SALE,January-17-2020,Townhouse,10133 Holman Rd NW,Seattle,WA,98177,535000,3,3.5,Greenwood,1270,2438,2005,,421,,Sold,,,https://www.redfin.com/WA/Seattle/10133-Holman-Rd-NW-98177/home/17075009,NWMLS,1536791,N,Y,47.7026218,-122.360501
PAST SALE,August-28-2020,Single Family Residential,10054 9th Ave NW,Seattle,WA,98177,875000,3,2.0,Crown Hill,1980,8106,1948,,442,,Sold,,,https://www.redfin.com/WA/Seattle/10054-9th-Ave-NW-98177/home/95841,NWMLS,1638777,N,Y,47.7031793,-122.3684797
PAST SALE,January-4-2022,Single Family Residential,12539 3rd Ave NW,Seattle,WA,98177,977000,3,2.5,Broadview,2010,9000,1960,,486,,Sold,,,https://www.redfin.com/WA/Seattle/12539-3rd-Ave-NW-98177/home/290959,NWMLS,1866924,N,Y,47.7208145,-122.3614045
PAST SALE,October-26-2021,Condo/Co-op,133 NW 185th St #2,Shoreline,WA,98177,1420000,6,3.0,Richmond Highlands,3180,,2019,,447,,Sold,,,https://www.redfin.com/WA/Shoreline/133-NW-185th-St-98177/unit-2/home/76507,NWMLS,1844334,N,Y,47.7627038,-122.3601428
PAST SALE,March-20-2018,Single Family Residential,349 NW 177th St,Shoreline,WA,98177,850000,3,3.0,Shoreline,2000,13350,2013,,425,,Sold,,,https://www.redfin.com/WA/Shoreline/349-NW-177th-St-98177/home/76624,NWMLS,1243380,N,Y,47.7572147,-122.3633179
PAST SALE,May-29-2019,Single Family Residential,10004 13th Ave NW,Seattle,WA,98177,720000,3,2.0,Crown Hill,1700,7681,1945,,424,,Sold,,,https://www.redfin.com/WA/Seattle/10004-13th-Ave-NW-98177/home/95605,NWMLS,1448848,N,Y,47.7016961,-122.3724628
PAST SALE,May-23-2022,Single Family Residential,1424 NW 197th St,Shoreline,WA,98177,800000,4,2.0,Shoreline,1880,7080,1978,,426,,Sold,,,https://www.redfin.com/WA/Shoreline/1424-NW-197th-St-98177/home/75183,NWMLS,1911827,N,Y,47.7722802,-122.3758774
PAST SALE,July-20-2022,Single Family Residential,10705 9th Ave NW,Seattle,WA,98177,1018000,2,1.0,North Beach,1370,6813,1953,,743,,Sold,,,https://www.redfin.com/WA/Seattle/10705-9th-Ave-NW-98177/home/95766,NWMLS,1953077,N,Y,47.706944,-122.3685184
PAST SALE,July-7-2021,Townhouse,1550 NW 195th St #107,Shoreline,WA,98177,525000,3,2.5,Richmond Beach,1700,,1981,,309,460,Sold,,,https://www.redfin.com/WA/Shoreline/1550-NW-195th-St-98177/unit-107/home/67665,NWMLS,1783605,N,Y,47.7709324,-122.3792639
PAST SALE,October-31-2017,Single Family Residential,18525 3rd Ave NW,Shoreline,WA,98177,559000,3,2.0,Shoreline,1380,8000,1963,,405,,Sold,,,https://www.redfin.com/WA/Shoreline/18525-3rd-Ave-NW-98177/home/75790,NWMLS,1197921,N,Y,47.7639729,-122.361498
PAST SALE,May-27-2021,Single Family Residential,428 NW 117th St,Seattle,WA,98177,1100000,4,2.0,Broadview,2150,9425,1951,,512,,Sold,,,https://www.redfin.com/WA/Seattle/428-NW-117th-St-98177/home/291466,NWMLS,1760023,N,Y,47.7143712,-122.3634667
PAST SALE,February-5-2018,Single Family Residential,2535 NW 191st Pl,Shoreline,WA,98177,1410000,3,4.0,Richmond Beach,3650,7200,1948,,386,,Sold,,,https://www.redfin.com/WA/Shoreline/2535-NW-191st-Pl-98177/home/74052,NWMLS,1210552,N,Y,47.7677368,-122.3866663
PAST SALE,April-20-2022,Single Family Residential,108 NW 176th Pl,Shoreline,WA,98177,910000,5,2.5,Richmond Highlands,2230,11123,1959,,408,,Sold,,,https://www.redfin.com/WA/Shoreline/108-NW-176th-Pl-98177/home/75845,NWMLS,1902457,N,Y,47.756498,-122.3590547
PAST SALE,December-6-2017,Single Family Residential,626 NW 116th St,Seattle,WA,98177,1045500,5,2.0,Broadview,2551,14012,1951,,410,,Sold,,,https://www.redfin.com/WA/Seattle/626-NW-116th-St-98177/home/291360,NWMLS,1206817,N,Y,47.7132448,-122.3650329
PAST SALE,May-29-2020,Single Family Residential,10309 Mary Ave NW,Seattle,WA,98177,865000,4,2.0,Crown Hill,1780,7658,1977,,486,,Sold,,,https://www.redfin.com/WA/Seattle/10309-Mary-Ave-NW-98177/home/95968,NWMLS,1592016,N,Y,47.703695,-122.3758329
PAST SALE,April-12-2021,Single Family Residential,220 NW 191st St,Shoreline,WA,98177,635000,2,1.5,Shoreline,1720,9086,1954,,369,,Sold,,,https://www.redfin.com/WA/Shoreline/220-NW-191st-St-98177/home/78498,NWMLS,1743306,N,Y,47.767472,-122.3608892
PAST SALE,July-29-2020,Single Family Residential,1670 NW 204th St,Shoreline,WA,98177,745000,3,2.0,Richmond Beach,1940,8222,1958,,384,,Sold,,,https://www.redfin.com/WA/Shoreline/1670-NW-204th-St-98177/home/75597,NWMLS,1612605,N,Y,47.7770849,-122.3791676
