SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-15-2020,Townhouse,5953 Fauntleroy Way SW Unit B,Seattle,WA,98136,535000,3,2.0,Fairmount,1200,816,2017,,446,,Sold,,,https://www.redfin.com/WA/Seattle/5953-Fauntleroy-Way-SW-98136/unit-B/home/112863530,NWMLS,1605445,N,Y,47.548691,-122.3834768
PAST SALE,August-13-2020,Condo/Co-op,6920 California Ave SW #14,Seattle,WA,98136,510000,2,2.0,Gatewood,1186,,1987,,430,460,Sold,,,https://www.redfin.com/WA/Seattle/6920-California-Ave-SW-98136/unit-14/home/50073,NWMLS,1625982,N,Y,47.5415448,-122.3867898
PAST SALE,March-31-2022,Single Family Residential,6007 Fauntleroy Way SW,Seattle,WA,98136,860000,3,2.0,Fairmount,2020,2271,1942,,426,,Sold,,,https://www.redfin.com/WA/Seattle/6007-Fauntleroy-Way-SW-98136/home/471578,NWMLS,1886967,N,Y,47.548165,-122.383422
PAST SALE,August-5-2022,Condo/Co-op,5601 California Ave SW #303,Seattle,WA,98136,550000,2,2.0,Seaview,1120,,1978,,491,602,Sold,,,https://www.redfin.com/WA/Seattle/5601-California-Ave-SW-98136/unit-303/home/10376,NWMLS,1940125,N,Y,47.5519158,-122.3875582
PAST SALE,November-2-2017,Single Family Residential,7721 44th Ave SW,Seattle,WA,98136,799000,3,2.0,Gatewood,2410,8950,1938,,332,,Sold,,,https://www.redfin.com/WA/Seattle/7721-44th-Ave-SW-98136/home/156284,NWMLS,1189906,N,Y,47.5329696,-122.3890931
PAST SALE,July-10-2020,Condo/Co-op,7019 47th Ave SW #8,Seattle,WA,98136,650000,2,2.0,Fauntleroy,1550,,1978,,419,830,Sold,,,https://www.redfin.com/WA/Seattle/7019-47th-Ave-SW-98136/unit-8/home/16974,NWMLS,1605619,N,Y,47.5398073,-122.3939136
PAST SALE,October-17-2019,Single Family Residential,3933 SW Ida St,Seattle,WA,98136,699000,2,2.0,Gatewood,1570,5100,1923,,445,,Sold,,,https://www.redfin.com/WA/Seattle/3933-SW-Ida-St-98136/home/468808,NWMLS,1456052,N,Y,47.5341719,-122.3834195
PAST SALE,,Townhouse,6534 42nd Ave SW Unit A,Seattle,WA,98136,920000,3,2.5,,1890,1599,2012,,487,,,,,https://www.redfin.com/WA/Seattle/6534-42nd-Ave-SW-98136/unit-A/home/45451355,,,N,Y,47.5436944,-122.3853072
PAST SALE,November-28-2018,Single Family Residential,4327 SW Willow St,Seattle,WA,98136,667000,3,2.0,Gatewood,1860,4160,1917,,359,,Sold,,,https://www.redfin.com/WA/Seattle/4327-SW-Willow-St-98136/home/153913,NWMLS,1338113,N,Y,47.5420972,-122.3884937
PAST SALE,November-17-2017,Single Family Residential,7822 45th Ave SW,Seattle,WA,98136,673500,4,3.0,Lincoln Park,2790,9300,1978,,241,,Sold,,,https://www.redfin.com/WA/Seattle/7822-45th-Ave-SW-98136/home/156281,NWMLS,1170897,N,Y,47.5324331,-122.3901143
