SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-11-2022,Condo/Co-op,1300 University St Unit 6C,Seattle,WA,98101,363000,1,1.0,First Hill,627,,1980,,579,436,Sold,,,https://www.redfin.com/WA/Seattle/1300-University-St-98101/unit-6C/home/13333,NWMLS,1888149,N,Y,47.6127119,-122.3247734
PAST SALE,August-20-2020,Condo/Co-op,1519 3rd Ave #302,Seattle,WA,98101,620000,1,2.0,Downtown,1339,,1913,,463,1198,Sold,,,https://www.redfin.com/WA/Seattle/1519-3rd-Ave-98101/unit-302/home/59732,NWMLS,1613931,N,Y,47.6101517,-122.3386269
PAST SALE,July-16-2018,Condo/Co-op,1420 Terry Ave #1207,Seattle,WA,98101,540000,1,1.0,First Hill,622,,2002,,868,475,Sold,,,https://www.redfin.com/WA/Seattle/1420-Terry-Ave-98101/unit-1207/home/44880,NWMLS,1304695,N,Y,47.6126534,-122.3293155
PAST SALE,December-10-2018,Condo/Co-op,1300 University St Unit 7A,Seattle,WA,98101,435000,1,1.0,First Hill,627,,1980,,694,377,Sold,,,https://www.redfin.com/WA/Seattle/1300-University-St-98101/unit-7A/home/44472,NWMLS,1385608,N,Y,47.6127099,-122.3247891
PAST SALE,April-2-2018,Condo/Co-op,819 Virginia St #1206,Seattle,WA,98101,655000,1,1.0,Downtown,738,,2007,,888,407,Sold,,,https://www.redfin.com/WA/Seattle/819-Virginia-St-98101/unit-1206/home/12304679,NWMLS,1267710,N,Y,47.6160664,-122.3357018
PAST SALE,June-10-2020,Condo/Co-op,1321 Seneca St #1707,Seattle,WA,98101,1150000,2,2.0,First Hill,1181,,2016,,974,966,Sold,,,https://www.redfin.com/WA/Seattle/1321-Seneca-St-98101/unit-1707/home/104521881,NWMLS,1604932,N,Y,47.6118651,-122.3231225
PAST SALE,April-3-2018,Condo/Co-op,1120 8th Ave #1203,Seattle,WA,98101,849900,3,2.0,First Hill,1408,14422,1970,,604,603,Sold,,,https://www.redfin.com/WA/Seattle/1120-8th-Ave-98101/unit-1203/home/49695,NWMLS,1244764,N,Y,47.6092932,-122.3292651
PAST SALE,November-19-2021,Condo/Co-op,1300 University St Unit 10G,Seattle,WA,98101,712000,2,2.0,Capitol Hill,1214,,1980,,586,893,Sold,,,https://www.redfin.com/WA/Seattle/1300-University-St-98101/unit-10G/home/71336,NWMLS,1773752,N,Y,47.6127119,-122.3247734
PAST SALE,January-12-2018,Condo/Co-op,1120 8th Ave #1103,Seattle,WA,98101,629000,2,2.0,First Hill,1050,,1970,,599,445,Sold,,,https://www.redfin.com/WA/Seattle/1120-8th-Ave-98101/unit-1103/home/49199,NWMLS,1221444,N,Y,47.6092932,-122.3292651
PAST SALE,September-19-2018,Condo/Co-op,819 Virginia St #1801,Seattle,WA,98101,739900,1,1.0,Downtown,959,,2007,,772,556,Sold,,,https://www.redfin.com/WA/Seattle/819-Virginia-St-98101/unit-1801/home/12307061,NWMLS,1345218,N,Y,47.6160389,-122.3357053
