SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-30-2020,Condo/Co-op,1111 S Atlantic St #110,Seattle,WA,98134,397500,2,1.0,N Beacon Hill,1150,,1980,,346,452,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-110/home/24398,NWMLS,1643366,N,Y,47.5894629,-122.3182869
PAST SALE,December-20-2021,Condo/Co-op,1111 S Atlantic St #212,Seattle,WA,98134,427000,2,2.0,N Beacon Hill,1150,,1980,,371,589,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-212/home/72228,NWMLS,1831671,N,Y,47.5894629,-122.3182869
PAST SALE,June-21-2022,Single Family Residential,1598 11th Ave S,Seattle,WA,98134,1050000,3,3.0,N Beacon Hill,1803,2500,2018,,582,,Sold,,,https://www.redfin.com/WA/Seattle/1598-11th-Ave-S-98134/home/145709425,NWMLS,1931583,N,Y,47.5890154,-122.3180469
PAST SALE,September-17-2021,Condo/Co-op,1111 S Atlantic St #308,Seattle,WA,98134,397500,2,2.0,N Beacon Hill,1150,,1980,,346,618,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-308/home/58990,NWMLS,1822868,N,Y,47.5894629,-122.3182869
PAST SALE,February-20-2020,Condo/Co-op,1111 S Atlantic St #409,Seattle,WA,98134,450000,3,1.0,N Beacon Hill,1200,82496,1980,,375,559,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-409/home/48471,NWMLS,1550517,N,Y,47.5894606,-122.3182976
PAST SALE,February-15-2022,Condo/Co-op,1100 S Atlantic St #406,Seattle,WA,98134,279000,1,1.0,Beacon Hill,754,28786,1969,,370,410,Sold,,,https://www.redfin.com/WA/Seattle/1100-S-Atlantic-St-98134/unit-406/home/49582,NWMLS,1869410,N,Y,47.5903454,-122.3182732
PAST SALE,,Condo/Co-op,1604 11th Ave S #3,Seattle,WA,98134,475000,2,2.0,,1028,,1989,,462,,,,,https://www.redfin.com/WA/Seattle/1604-11th-Ave-S-98134/unit-3/home/29144,,,N,Y,47.588869,-122.318269
PAST SALE,November-21-2017,Condo/Co-op,1100 S Atlantic St #408,Seattle,WA,98134,281000,1,1.0,Beacon Hill,759,,1969,,370,392,Sold,,,https://www.redfin.com/WA/Seattle/1100-S-Atlantic-St-98134/unit-408/home/49584,NWMLS,1197091,N,Y,47.5903454,-122.3182732
PAST SALE,February-13-2019,Condo/Co-op,1111 S Atlantic #206,Seattle,WA,98134,400000,2,2.0,N Beacon Hill,1375,,1980,,291,692,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-206/home/25236,NWMLS,1353371,N,Y,47.5894629,-122.3182869
PAST SALE,February-28-2018,Condo/Co-op,1100 S Atlantic St #205,Seattle,WA,98134,350000,1,1.0,N Beacon Hill,754,,1969,,464,384,Sold,,,https://www.redfin.com/WA/Seattle/1100-S-Atlantic-St-98134/unit-205/home/25919,NWMLS,1234049,N,Y,47.5903454,-122.3182732
PAST SALE,February-8-2019,Condo/Co-op,1111 S Atlantic #303,Seattle,WA,98134,350000,2,1.0,N Beacon Hill,1150,82496,1980,,304,485,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-303/home/28767,NWMLS,1400321,N,Y,47.5894629,-122.3182869
PAST SALE,November-17-2020,Condo/Co-op,1111 S Atlantic St #207,Seattle,WA,98134,414000,2,2.0,Beacon Hill,1150,82494,1980,,360,548,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-207/home/25237,NWMLS,1674089,N,Y,47.5894629,-122.3182869
PAST SALE,July-5-2018,Condo/Co-op,1100 S Atlantic St #404,Seattle,WA,98134,460000,2,2.0,N Beacon Hill,1071,28786,1969,,430,563,Sold,,,https://www.redfin.com/WA/Seattle/1100-S-Atlantic-St-98134/unit-404/home/21353,NWMLS,1306511,N,Y,47.5903454,-122.3182732
PAST SALE,January-30-2019,Single Family Residential,1600 11th Ave S,Seattle,WA,98134,660000,3,2.0,N Beacon Hill,1990,5150,1950,,332,,Sold,,,https://www.redfin.com/WA/Seattle/1600-11th-Ave-S-98134/home/168414,NWMLS,1381945,N,Y,47.5890147,-122.3182867
PAST SALE,March-25-2019,Condo/Co-op,1604 11th Ave S #102,Seattle,WA,98134,397250,2,2.0,Beacon Hill,1028,7728,1989,,386,383,Sold,,,https://www.redfin.com/WA/Seattle/1604-11th-Ave-S-98134/unit-102/home/28696,NWMLS,1396990,N,Y,47.588869,-122.318269
PAST SALE,September-5-2018,Condo/Co-op,1111 S Atlantic St #113,Seattle,WA,98134,400000,3,1.0,Beacon Hill,1285,,1980,,311,484,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-113/home/24401,NWMLS,1274459,N,Y,47.5894629,-122.3182869
PAST SALE,December-30-2021,Vacant Land,0 3rd Ave S,Seattle,WA,98108,25000,,,South Park,,5100,,,,,Sold,,,https://www.redfin.com/WA/Seattle/0-3rd-Ave-S-98134/home/176805387,NWMLS,1853726,N,Y,47.5919806,-122.3300207
PAST SALE,April-25-2022,Condo/Co-op,1604 11th Ave S #202,Seattle,WA,98134,475000,2,2.0,N Beacon Hill,1028,,1989,,462,502,Sold,,,https://www.redfin.com/WA/Seattle/1604-11th-Ave-S-98134/unit-202/home/144311365,NWMLS,1908325,N,Y,47.588869,-122.318269
PAST SALE,December-17-2021,Condo/Co-op,1111 S Atlantic St #106,Seattle,WA,98134,498000,2,2.0,N Beacon Hill,1285,,1980,,388,751,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-106/home/24394,NWMLS,1849943,N,Y,47.5894629,-122.3182869
PAST SALE,November-23-2021,Condo/Co-op,1100 S Atlantic St #304,Seattle,WA,98134,395000,2,2.0,N Beacon Hill,1071,,1969,,369,563,Sold,,,https://www.redfin.com/WA/Seattle/1100-S-Atlantic-St-98134/unit-304/home/61216,NWMLS,1858530,N,Y,47.5903454,-122.3182732
PAST SALE,December-27-2017,Condo/Co-op,1111 Atlantic St #107,Seattle,WA,98134,416500,2,2.0,Beacon Hill,1150,,1980,,362,449,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-107/home/24395,NWMLS,1216878,N,Y,47.5894629,-122.3182869
PAST SALE,October-6-2021,Condo/Co-op,1111 S Atlantic St #208,Seattle,WA,98127,428000,2,2.0,N Beacon Hill,1150,82496,1980,,372,589,Sold,,,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-208/home/25238,NWMLS,1831351,N,Y,47.5894629,-122.3182869
